i,j,s,t,level,marginal,lower,upper,scale
Poland,Germany,medical,29,0.0,200.0,0.0,inf,1.0
Poland,Germany,medical,30,0.0,200.0,0.0,inf,1.0
Poland,Germany,medical,31,0.0,200.0,0.0,inf,1.0
Poland,Hungry,info_legal,0,0.0,200.0,0.0,inf,1.0
Poland,Hungry,info_legal,1,0.0,200.0,0.0,inf,1.0
Poland,Hungry,info_legal,2,0.0,200.0,0.0,inf,1.0
Poland,Hungry,info_legal,3,0.0,200.0,0.0,inf,1.0
Poland,Hungry,info_legal,4,0.0,200.0,0.0,inf,1.0
Poland,Hungry,info_legal,5,0.0,200.0,0.0,inf,1.0
Poland,Hungry,info_legal,6,0.0,200.0,0.0,inf,1.0
Poland,Hungry,info_legal,7,0.0,200.0,0.0,inf,1.0
Poland,Hungry,info_legal,8,0.0,200.0,0.0,inf,1.0
Poland,Hungry,info_legal,9,0.0,200.0,0.0,inf,1.0
Poland,Hungry,info_legal,10,0.0,200.0,0.0,inf,1.0
Poland,Hungry,info_legal,11,0.0,200.0,0.0,inf,1.0
Poland,Hungry,info_legal,12,0.0,200.0,0.0,inf,1.0
Poland,Hungry,info_legal,13,0.0,200.0,0.0,inf,1.0
Poland,Hungry,info_legal,14,0.0,200.0,0.0,inf,1.0
Poland,Hungry,info_legal,15,0.0,200.0,0.0,inf,1.0
Poland,Hungry,info_legal,16,0.0,200.0,0.0,inf,1.0
Poland,Hungry,info_legal,17,0.0,200.0,0.0,inf,1.0
Poland,Hungry,info_legal,18,0.0,200.0,0.0,inf,1.0
Poland,Hungry,info_legal,19,0.0,200.0,0.0,inf,1.0
Poland,Hungry,info_legal,20,0.0,200.0,0.0,inf,1.0
Poland,Hungry,info_legal,21,0.0,200.0,0.0,inf,1.0
Poland,Hungry,info_legal,22,0.0,200.0,0.0,inf,1.0
Poland,Hungry,info_legal,23,0.0,200.0,0.0,inf,1.0
Poland,Hungry,info_legal,24,0.0,200.0,0.0,inf,1.0
Poland,Hungry,info_legal,25,0.0,200.0,0.0,inf,1.0
Poland,Hungry,info_legal,26,0.0,200.0,0.0,inf,1.0
Poland,Hungry,info_legal,27,0.0,200.0,0.0,inf,1.0
Poland,Hungry,info_legal,28,0.0,200.0,0.0,inf,1.0
Poland,Hungry,info_legal,29,0.0,200.0,0.0,inf,1.0
Poland,Hungry,info_legal,30,0.0,200.0,0.0,inf,1.0
Poland,Hungry,info_legal,31,0.0,200.0,0.0,inf,1.0
Poland,Hungry,medical,0,0.0,200.0,0.0,inf,1.0
Poland,Hungry,medical,1,0.0,200.0,0.0,inf,1.0
Poland,Hungry,medical,2,0.0,200.0,0.0,inf,1.0
Poland,Hungry,medical,3,0.0,200.0,0.0,inf,1.0
Poland,Hungry,medical,4,0.0,200.0,0.0,inf,1.0
Poland,Hungry,medical,5,0.0,200.0,0.0,inf,1.0
Poland,Hungry,medical,6,0.0,200.0,0.0,inf,1.0
Poland,Hungry,medical,7,0.0,200.0,0.0,inf,1.0
Poland,Hungry,medical,8,0.0,200.0,0.0,inf,1.0
Poland,Hungry,medical,9,0.0,200.0,0.0,inf,1.0
Poland,Hungry,medical,10,0.0,200.0,0.0,inf,1.0
Poland,Hungry,medical,11,0.0,200.0,0.0,inf,1.0
Poland,Hungry,medical,12,0.0,200.0,0.0,inf,1.0
Poland,Hungry,medical,13,0.0,200.0,0.0,inf,1.0
Poland,Hungry,medical,14,0.0,200.0,0.0,inf,1.0
Poland,Hungry,medical,15,0.0,200.0,0.0,inf,1.0
Poland,Hungry,medical,16,0.0,200.0,0.0,inf,1.0
Poland,Hungry,medical,17,0.0,200.0,0.0,inf,1.0
Poland,Hungry,medical,18,0.0,200.0,0.0,inf,1.0
Poland,Hungry,medical,19,0.0,200.0,0.0,inf,1.0
Poland,Hungry,medical,20,0.0,200.0,0.0,inf,1.0
Poland,Hungry,medical,21,0.0,200.0,0.0,inf,1.0
Poland,Hungry,medical,22,0.0,200.0,0.0,inf,1.0
Poland,Hungry,medical,23,0.0,200.0,0.0,inf,1.0
Poland,Hungry,medical,24,0.0,200.0,0.0,inf,1.0
Poland,Hungry,medical,25,0.0,200.0,0.0,inf,1.0
Poland,Hungry,medical,26,0.0,200.0,0.0,inf,1.0
Poland,Hungry,medical,27,0.0,200.0,0.0,inf,1.0
Poland,Hungry,medical,28,0.0,200.0,0.0,inf,1.0
Poland,Hungry,medical,29,0.0,200.0,0.0,inf,1.0
Poland,Hungry,medical,30,0.0,200.0,0.0,inf,1.0
Poland,Hungry,medical,31,0.0,200.0,0.0,inf,1.0
Poland,Moldova,info_legal,0,0.0,200.0,0.0,inf,1.0
Poland,Moldova,info_legal,1,0.0,200.0,0.0,inf,1.0
Poland,Moldova,info_legal,2,0.0,200.0,0.0,inf,1.0
Poland,Moldova,info_legal,3,0.0,200.0,0.0,inf,1.0
Poland,Moldova,info_legal,4,0.0,200.0,0.0,inf,1.0
Poland,Moldova,info_legal,5,0.0,200.0,0.0,inf,1.0
Poland,Moldova,info_legal,6,0.0,200.0,0.0,inf,1.0
Poland,Moldova,info_legal,7,0.0,200.0,0.0,inf,1.0
Poland,Moldova,info_legal,8,0.0,200.0,0.0,inf,1.0
Poland,Moldova,info_legal,9,0.0,200.0,0.0,inf,1.0
Poland,Moldova,info_legal,10,0.0,200.0,0.0,inf,1.0
Poland,Moldova,info_legal,11,0.0,200.0,0.0,inf,1.0
Poland,Moldova,info_legal,12,0.0,200.0,0.0,inf,1.0
Poland,Moldova,info_legal,13,0.0,200.0,0.0,inf,1.0
Poland,Moldova,info_legal,14,0.0,200.0,0.0,inf,1.0
Poland,Moldova,info_legal,15,0.0,200.0,0.0,inf,1.0
Poland,Moldova,info_legal,16,0.0,200.0,0.0,inf,1.0
Poland,Moldova,info_legal,17,0.0,200.0,0.0,inf,1.0
Poland,Moldova,info_legal,18,0.0,200.0,0.0,inf,1.0
Poland,Moldova,info_legal,19,0.0,200.0,0.0,inf,1.0
Poland,Moldova,info_legal,20,0.0,200.0,0.0,inf,1.0
Poland,Moldova,info_legal,21,0.0,200.0,0.0,inf,1.0
Poland,Moldova,info_legal,22,0.0,200.0,0.0,inf,1.0
Poland,Moldova,info_legal,23,0.0,200.0,0.0,inf,1.0
Poland,Moldova,info_legal,24,0.0,200.0,0.0,inf,1.0
Poland,Moldova,info_legal,25,0.0,200.0,0.0,inf,1.0
Poland,Moldova,info_legal,26,0.0,200.0,0.0,inf,1.0
Poland,Moldova,info_legal,27,0.0,200.0,0.0,inf,1.0
Poland,Moldova,info_legal,28,0.0,200.0,0.0,inf,1.0
Poland,Moldova,info_legal,29,0.0,200.0,0.0,inf,1.0
Poland,Moldova,info_legal,30,0.0,200.0,0.0,inf,1.0
Poland,Moldova,info_legal,31,0.0,200.0,0.0,inf,1.0
Poland,Moldova,medical,0,0.0,200.0,0.0,inf,1.0
Poland,Moldova,medical,1,0.0,200.0,0.0,inf,1.0
Poland,Moldova,medical,2,0.0,200.0,0.0,inf,1.0
Poland,Moldova,medical,3,0.0,200.0,0.0,inf,1.0
Poland,Moldova,medical,4,0.0,200.0,0.0,inf,1.0
Poland,Moldova,medical,5,0.0,200.0,0.0,inf,1.0
Poland,Moldova,medical,6,0.0,200.0,0.0,inf,1.0
Poland,Moldova,medical,7,0.0,200.0,0.0,inf,1.0
Poland,Moldova,medical,8,0.0,200.0,0.0,inf,1.0
Poland,Moldova,medical,9,0.0,200.0,0.0,inf,1.0
Poland,Moldova,medical,10,0.0,200.0,0.0,inf,1.0
Poland,Moldova,medical,11,0.0,200.0,0.0,inf,1.0
Poland,Moldova,medical,12,0.0,200.0,0.0,inf,1.0
Poland,Moldova,medical,13,0.0,200.0,0.0,inf,1.0
Poland,Moldova,medical,14,0.0,200.0,0.0,inf,1.0
Poland,Moldova,medical,15,0.0,200.0,0.0,inf,1.0
Poland,Moldova,medical,16,0.0,200.0,0.0,inf,1.0
Poland,Moldova,medical,17,0.0,200.0,0.0,inf,1.0
Poland,Moldova,medical,18,0.0,200.0,0.0,inf,1.0
Poland,Moldova,medical,19,0.0,200.0,0.0,inf,1.0
Poland,Moldova,medical,20,0.0,200.0,0.0,inf,1.0
Poland,Moldova,medical,21,0.0,200.0,0.0,inf,1.0
Poland,Moldova,medical,22,0.0,200.0,0.0,inf,1.0
Poland,Moldova,medical,23,0.0,200.0,0.0,inf,1.0
Poland,Moldova,medical,24,0.0,200.0,0.0,inf,1.0
Poland,Moldova,medical,25,0.0,200.0,0.0,inf,1.0
Poland,Moldova,medical,26,0.0,200.0,0.0,inf,1.0
Poland,Moldova,medical,27,0.0,200.0,0.0,inf,1.0
Poland,Moldova,medical,28,0.0,200.0,0.0,inf,1.0
Poland,Moldova,medical,29,0.0,200.0,0.0,inf,1.0
Poland,Moldova,medical,30,0.0,200.0,0.0,inf,1.0
Poland,Moldova,medical,31,0.0,200.0,0.0,inf,1.0
Poland,Poland,info_legal,0,0.0,-0.0,0.0,inf,1.0
Poland,Poland,medical,0,0.0,-0.0,0.0,inf,1.0
Poland,Romania,info_legal,0,0.0,200.0,0.0,inf,1.0
Poland,Romania,info_legal,1,0.0,200.0,0.0,inf,1.0
Poland,Romania,info_legal,2,0.0,200.0,0.0,inf,1.0
Poland,Romania,info_legal,3,0.0,200.0,0.0,inf,1.0
Poland,Romania,info_legal,4,0.0,200.0,0.0,inf,1.0
Poland,Romania,info_legal,5,0.0,200.0,0.0,inf,1.0
Poland,Romania,info_legal,6,0.0,200.0,0.0,inf,1.0
Poland,Romania,info_legal,7,0.0,200.0,0.0,inf,1.0
Poland,Romania,info_legal,8,0.0,200.0,0.0,inf,1.0
Poland,Romania,info_legal,9,0.0,200.0,0.0,inf,1.0
Poland,Romania,info_legal,10,0.0,200.0,0.0,inf,1.0
Poland,Romania,info_legal,11,0.0,200.0,0.0,inf,1.0
Poland,Romania,info_legal,12,0.0,200.0,0.0,inf,1.0
Poland,Romania,info_legal,13,0.0,200.0,0.0,inf,1.0
Poland,Romania,info_legal,14,0.0,200.0,0.0,inf,1.0
Poland,Romania,info_legal,15,0.0,200.0,0.0,inf,1.0
Poland,Romania,info_legal,16,0.0,200.0,0.0,inf,1.0
Poland,Romania,info_legal,17,0.0,200.0,0.0,inf,1.0
Poland,Romania,info_legal,18,0.0,200.0,0.0,inf,1.0
Poland,Romania,info_legal,19,0.0,200.0,0.0,inf,1.0
Poland,Romania,info_legal,20,0.0,200.0,0.0,inf,1.0
Poland,Romania,info_legal,21,0.0,200.0,0.0,inf,1.0
Poland,Romania,info_legal,22,0.0,200.0,0.0,inf,1.0
Poland,Romania,info_legal,23,0.0,200.0,0.0,inf,1.0
Poland,Romania,info_legal,24,0.0,200.0,0.0,inf,1.0
Poland,Romania,info_legal,25,0.0,200.0,0.0,inf,1.0
Poland,Romania,info_legal,26,0.0,200.0,0.0,inf,1.0
Poland,Romania,info_legal,27,0.0,200.0,0.0,inf,1.0
Poland,Romania,info_legal,28,0.0,200.0,0.0,inf,1.0
Poland,Romania,info_legal,29,0.0,200.0,0.0,inf,1.0
Poland,Romania,info_legal,30,0.0,200.0,0.0,inf,1.0
Poland,Romania,info_legal,31,0.0,200.0,0.0,inf,1.0
Poland,Romania,medical,0,0.0,200.0,0.0,inf,1.0
Poland,Romania,medical,1,0.0,200.0,0.0,inf,1.0
Poland,Romania,medical,2,0.0,200.0,0.0,inf,1.0
Poland,Romania,medical,3,0.0,200.0,0.0,inf,1.0
Poland,Romania,medical,4,0.0,200.0,0.0,inf,1.0
Poland,Romania,medical,5,0.0,200.0,0.0,inf,1.0
Poland,Romania,medical,6,0.0,200.0,0.0,inf,1.0
Poland,Romania,medical,7,0.0,200.0,0.0,inf,1.0
Poland,Romania,medical,8,0.0,200.0,0.0,inf,1.0
Poland,Romania,medical,9,0.0,200.0,0.0,inf,1.0
Poland,Romania,medical,10,0.0,200.0,0.0,inf,1.0
Poland,Romania,medical,11,0.0,200.0,0.0,inf,1.0
Poland,Romania,medical,12,0.0,200.0,0.0,inf,1.0
Poland,Romania,medical,13,0.0,200.0,0.0,inf,1.0
Poland,Romania,medical,14,0.0,200.0,0.0,inf,1.0
Poland,Romania,medical,15,0.0,200.0,0.0,inf,1.0
Poland,Romania,medical,16,0.0,200.0,0.0,inf,1.0
Poland,Romania,medical,17,0.0,200.0,0.0,inf,1.0
Poland,Romania,medical,18,0.0,200.0,0.0,inf,1.0
Poland,Romania,medical,19,0.0,200.0,0.0,inf,1.0
Poland,Romania,medical,20,0.0,200.0,0.0,inf,1.0
Poland,Romania,medical,21,0.0,200.0,0.0,inf,1.0
Poland,Romania,medical,22,0.0,200.0,0.0,inf,1.0
Poland,Romania,medical,23,0.0,200.0,0.0,inf,1.0
Poland,Romania,medical,24,0.0,200.0,0.0,inf,1.0
Poland,Romania,medical,25,0.0,200.0,0.0,inf,1.0
Poland,Romania,medical,26,0.0,200.0,0.0,inf,1.0
Poland,Romania,medical,27,0.0,200.0,0.0,inf,1.0
Poland,Romania,medical,28,0.0,200.0,0.0,inf,1.0
Poland,Romania,medical,29,0.0,200.0,0.0,inf,1.0
Poland,Romania,medical,30,0.0,200.0,0.0,inf,1.0
Poland,Romania,medical,31,0.0,200.0,0.0,inf,1.0
Poland,Slovakia,info_legal,0,0.0,200.0,0.0,inf,1.0
Poland,Slovakia,info_legal,1,0.0,200.0,0.0,inf,1.0
Poland,Slovakia,info_legal,2,0.0,200.0,0.0,inf,1.0
Poland,Slovakia,info_legal,3,0.0,200.0,0.0,inf,1.0
Poland,Slovakia,info_legal,4,0.0,200.0,0.0,inf,1.0
Poland,Slovakia,info_legal,5,0.0,200.0,0.0,inf,1.0
Poland,Slovakia,info_legal,6,0.0,200.0,0.0,inf,1.0
Poland,Slovakia,info_legal,7,0.0,200.0,0.0,inf,1.0
Poland,Slovakia,info_legal,8,0.0,200.0,0.0,inf,1.0
Poland,Slovakia,info_legal,9,0.0,200.0,0.0,inf,1.0
Poland,Slovakia,info_legal,10,0.0,200.0,0.0,inf,1.0
Poland,Slovakia,info_legal,11,0.0,200.0,0.0,inf,1.0
Poland,Slovakia,info_legal,12,0.0,200.0,0.0,inf,1.0
Poland,Slovakia,info_legal,13,0.0,200.0,0.0,inf,1.0
Poland,Slovakia,info_legal,14,0.0,200.0,0.0,inf,1.0
Poland,Slovakia,info_legal,15,0.0,200.0,0.0,inf,1.0
Poland,Slovakia,info_legal,16,0.0,200.0,0.0,inf,1.0
Poland,Slovakia,info_legal,17,0.0,200.0,0.0,inf,1.0
Poland,Slovakia,info_legal,18,0.0,200.0,0.0,inf,1.0
Poland,Slovakia,info_legal,19,0.0,200.0,0.0,inf,1.0
Poland,Slovakia,info_legal,20,0.0,200.0,0.0,inf,1.0
Poland,Slovakia,info_legal,21,0.0,200.0,0.0,inf,1.0
Poland,Slovakia,info_legal,22,0.0,200.0,0.0,inf,1.0
Poland,Slovakia,info_legal,23,0.0,200.0,0.0,inf,1.0
Poland,Slovakia,info_legal,24,0.0,200.0,0.0,inf,1.0
Poland,Slovakia,info_legal,25,0.0,200.0,0.0,inf,1.0
Poland,Slovakia,info_legal,26,0.0,200.0,0.0,inf,1.0
Poland,Slovakia,info_legal,27,0.0,200.0,0.0,inf,1.0
Poland,Slovakia,info_legal,28,0.0,200.0,0.0,inf,1.0
Poland,Slovakia,info_legal,29,0.0,200.0,0.0,inf,1.0
Poland,Slovakia,info_legal,30,0.0,200.0,0.0,inf,1.0
Poland,Slovakia,info_legal,31,0.0,200.0,0.0,inf,1.0
Poland,Slovakia,medical,0,0.0,200.0,0.0,inf,1.0
Poland,Slovakia,medical,1,0.0,200.0,0.0,inf,1.0
Poland,Slovakia,medical,2,0.0,200.0,0.0,inf,1.0
Poland,Slovakia,medical,3,0.0,200.0,0.0,inf,1.0
Poland,Slovakia,medical,4,0.0,200.0,0.0,inf,1.0
Poland,Slovakia,medical,5,0.0,200.0,0.0,inf,1.0
Poland,Slovakia,medical,6,0.0,200.0,0.0,inf,1.0
Poland,Slovakia,medical,7,0.0,200.0,0.0,inf,1.0
Poland,Slovakia,medical,8,0.0,200.0,0.0,inf,1.0
Poland,Slovakia,medical,9,0.0,200.0,0.0,inf,1.0
Poland,Slovakia,medical,10,0.0,200.0,0.0,inf,1.0
Poland,Slovakia,medical,11,0.0,200.0,0.0,inf,1.0
Poland,Slovakia,medical,12,0.0,200.0,0.0,inf,1.0
Poland,Slovakia,medical,13,0.0,200.0,0.0,inf,1.0
Poland,Slovakia,medical,14,0.0,200.0,0.0,inf,1.0
Poland,Slovakia,medical,15,0.0,200.0,0.0,inf,1.0
Poland,Slovakia,medical,16,0.0,200.0,0.0,inf,1.0
Poland,Slovakia,medical,17,0.0,200.0,0.0,inf,1.0
Poland,Slovakia,medical,18,0.0,200.0,0.0,inf,1.0
Poland,Slovakia,medical,19,0.0,200.0,0.0,inf,1.0
Poland,Slovakia,medical,20,0.0,200.0,0.0,inf,1.0
Poland,Slovakia,medical,21,0.0,200.0,0.0,inf,1.0
Poland,Slovakia,medical,22,0.0,200.0,0.0,inf,1.0
Poland,Slovakia,medical,23,0.0,200.0,0.0,inf,1.0
Poland,Slovakia,medical,24,0.0,200.0,0.0,inf,1.0
Poland,Slovakia,medical,25,0.0,200.0,0.0,inf,1.0
Poland,Slovakia,medical,26,0.0,200.0,0.0,inf,1.0
Poland,Slovakia,medical,27,0.0,200.0,0.0,inf,1.0
Poland,Slovakia,medical,28,0.0,200.0,0.0,inf,1.0
Poland,Slovakia,medical,29,0.0,200.0,0.0,inf,1.0
Poland,Slovakia,medical,30,0.0,200.0,0.0,inf,1.0
Poland,Slovakia,medical,31,0.0,200.0,0.0,inf,1.0
Poland,Switzerland,info_legal,0,0.0,200.0,0.0,inf,1.0
Poland,Switzerland,info_legal,1,0.0,200.0,0.0,inf,1.0
Poland,Switzerland,info_legal,2,0.0,200.0,0.0,inf,1.0
Poland,Switzerland,info_legal,3,0.0,200.0,0.0,inf,1.0
Poland,Switzerland,info_legal,4,0.0,200.0,0.0,inf,1.0
Poland,Switzerland,info_legal,5,0.0,200.0,0.0,inf,1.0
Poland,Switzerland,info_legal,6,0.0,200.0,0.0,inf,1.0
Poland,Switzerland,info_legal,7,0.0,200.0,0.0,inf,1.0
Poland,Switzerland,info_legal,8,0.0,200.0,0.0,inf,1.0
Poland,Switzerland,info_legal,9,0.0,200.0,0.0,inf,1.0
Poland,Switzerland,info_legal,10,0.0,200.0,0.0,inf,1.0
Poland,Switzerland,info_legal,11,0.0,200.0,0.0,inf,1.0
Poland,Switzerland,info_legal,12,0.0,200.0,0.0,inf,1.0
Poland,Switzerland,info_legal,13,0.0,200.0,0.0,inf,1.0
Poland,Switzerland,info_legal,14,0.0,200.0,0.0,inf,1.0
Poland,Switzerland,info_legal,15,0.0,200.0,0.0,inf,1.0
Poland,Switzerland,info_legal,16,0.0,200.0,0.0,inf,1.0
Poland,Switzerland,info_legal,17,0.0,200.0,0.0,inf,1.0
Poland,Switzerland,info_legal,18,0.0,200.0,0.0,inf,1.0
Poland,Switzerland,info_legal,19,0.0,200.0,0.0,inf,1.0
Poland,Switzerland,info_legal,20,0.0,200.0,0.0,inf,1.0
Poland,Switzerland,info_legal,21,0.0,200.0,0.0,inf,1.0
Poland,Switzerland,info_legal,22,0.0,200.0,0.0,inf,1.0
Poland,Switzerland,info_legal,23,0.0,200.0,0.0,inf,1.0
Poland,Switzerland,info_legal,24,0.0,200.0,0.0,inf,1.0
Poland,Switzerland,info_legal,25,0.0,200.0,0.0,inf,1.0
Poland,Switzerland,info_legal,26,0.0,200.0,0.0,inf,1.0
Poland,Switzerland,info_legal,27,0.0,200.0,0.0,inf,1.0
Poland,Switzerland,info_legal,28,0.0,200.0,0.0,inf,1.0
Poland,Switzerland,info_legal,29,0.0,200.0,0.0,inf,1.0
Poland,Switzerland,info_legal,30,0.0,200.0,0.0,inf,1.0
Poland,Switzerland,info_legal,31,0.0,200.0,0.0,inf,1.0
Poland,Switzerland,medical,0,0.0,200.0,0.0,inf,1.0
Poland,Switzerland,medical,1,0.0,200.0,0.0,inf,1.0
Poland,Switzerland,medical,2,0.0,200.0,0.0,inf,1.0
Poland,Switzerland,medical,3,0.0,200.0,0.0,inf,1.0
Poland,Switzerland,medical,4,0.0,200.0,0.0,inf,1.0
Poland,Switzerland,medical,5,0.0,200.0,0.0,inf,1.0
Poland,Switzerland,medical,6,0.0,200.0,0.0,inf,1.0
Poland,Switzerland,medical,7,0.0,200.0,0.0,inf,1.0
Poland,Switzerland,medical,8,0.0,200.0,0.0,inf,1.0
Poland,Switzerland,medical,9,0.0,200.0,0.0,inf,1.0
Poland,Switzerland,medical,10,0.0,200.0,0.0,inf,1.0
Poland,Switzerland,medical,11,0.0,200.0,0.0,inf,1.0
Poland,Switzerland,medical,12,0.0,200.0,0.0,inf,1.0
Poland,Switzerland,medical,13,0.0,200.0,0.0,inf,1.0
Poland,Switzerland,medical,14,0.0,200.0,0.0,inf,1.0
Poland,Switzerland,medical,15,0.0,200.0,0.0,inf,1.0
Poland,Switzerland,medical,16,0.0,200.0,0.0,inf,1.0
Poland,Switzerland,medical,17,0.0,200.0,0.0,inf,1.0
Poland,Switzerland,medical,18,0.0,200.0,0.0,inf,1.0
Poland,Switzerland,medical,19,0.0,200.0,0.0,inf,1.0
Poland,Switzerland,medical,20,0.0,200.0,0.0,inf,1.0
Poland,Switzerland,medical,21,0.0,200.0,0.0,inf,1.0
Poland,Switzerland,medical,22,0.0,200.0,0.0,inf,1.0
Poland,Switzerland,medical,23,0.0,200.0,0.0,inf,1.0
Poland,Switzerland,medical,24,0.0,200.0,0.0,inf,1.0
Poland,Switzerland,medical,25,0.0,200.0,0.0,inf,1.0
Poland,Switzerland,medical,26,0.0,200.0,0.0,inf,1.0
Poland,Switzerland,medical,27,0.0,200.0,0.0,inf,1.0
Poland,Switzerland,medical,28,0.0,200.0,0.0,inf,1.0
Poland,Switzerland,medical,29,0.0,200.0,0.0,inf,1.0
Poland,Switzerland,medical,30,0.0,200.0,0.0,inf,1.0
Poland,Switzerland,medical,31,0.0,200.0,0.0,inf,1.0
Poland,Ukraine,info_legal,0,0.0,200.0,0.0,inf,1.0
Poland,Ukraine,info_legal,1,0.0,200.0,0.0,inf,1.0
Poland,Ukraine,info_legal,2,0.0,200.0,0.0,inf,1.0
Poland,Ukraine,info_legal,3,0.0,200.0,0.0,inf,1.0
Poland,Ukraine,info_legal,4,0.0,200.0,0.0,inf,1.0
Poland,Ukraine,info_legal,5,0.0,200.0,0.0,inf,1.0
Poland,Ukraine,info_legal,6,0.0,200.0,0.0,inf,1.0
Poland,Ukraine,info_legal,7,0.0,200.0,0.0,inf,1.0
Poland,Ukraine,info_legal,8,0.0,200.0,0.0,inf,1.0
Poland,Ukraine,info_legal,9,0.0,200.0,0.0,inf,1.0
Poland,Ukraine,info_legal,10,0.0,200.0,0.0,inf,1.0
Poland,Ukraine,info_legal,11,0.0,200.0,0.0,inf,1.0
Poland,Ukraine,info_legal,12,0.0,200.0,0.0,inf,1.0
Poland,Ukraine,info_legal,13,0.0,200.0,0.0,inf,1.0
Poland,Ukraine,info_legal,14,0.0,200.0,0.0,inf,1.0
Poland,Ukraine,info_legal,15,0.0,200.0,0.0,inf,1.0
Poland,Ukraine,info_legal,16,0.0,200.0,0.0,inf,1.0
Poland,Ukraine,info_legal,17,0.0,200.0,0.0,inf,1.0
Poland,Ukraine,info_legal,18,0.0,200.0,0.0,inf,1.0
Poland,Ukraine,info_legal,19,0.0,200.0,0.0,inf,1.0
Poland,Ukraine,info_legal,20,0.0,200.0,0.0,inf,1.0
Poland,Ukraine,info_legal,21,0.0,200.0,0.0,inf,1.0
Poland,Ukraine,info_legal,22,0.0,200.0,0.0,inf,1.0
Poland,Ukraine,info_legal,23,0.0,200.0,0.0,inf,1.0
Poland,Ukraine,info_legal,24,0.0,200.0,0.0,inf,1.0
Poland,Ukraine,info_legal,25,0.0,200.0,0.0,inf,1.0
Poland,Ukraine,info_legal,26,0.0,200.0,0.0,inf,1.0
Poland,Ukraine,info_legal,27,0.0,200.0,0.0,inf,1.0
Poland,Ukraine,info_legal,28,0.0,200.0,0.0,inf,1.0
Poland,Ukraine,info_legal,29,0.0,200.0,0.0,inf,1.0
Poland,Ukraine,info_legal,30,0.0,200.0,0.0,inf,1.0
Poland,Ukraine,info_legal,31,0.0,200.0,0.0,inf,1.0
Poland,Ukraine,medical,0,0.0,200.0,0.0,inf,1.0
Poland,Ukraine,medical,1,0.0,200.0,0.0,inf,1.0
Poland,Ukraine,medical,2,0.0,200.0,0.0,inf,1.0
Poland,Ukraine,medical,3,0.0,200.0,0.0,inf,1.0
Poland,Ukraine,medical,4,0.0,200.0,0.0,inf,1.0
Poland,Ukraine,medical,5,0.0,200.0,0.0,inf,1.0
Poland,Ukraine,medical,6,0.0,200.0,0.0,inf,1.0
Poland,Ukraine,medical,7,0.0,200.0,0.0,inf,1.0
Poland,Ukraine,medical,8,0.0,200.0,0.0,inf,1.0
Poland,Ukraine,medical,9,0.0,200.0,0.0,inf,1.0
Poland,Ukraine,medical,10,0.0,200.0,0.0,inf,1.0
Poland,Ukraine,medical,11,0.0,200.0,0.0,inf,1.0
Poland,Ukraine,medical,12,0.0,200.0,0.0,inf,1.0
Poland,Ukraine,medical,13,0.0,200.0,0.0,inf,1.0
Poland,Ukraine,medical,14,0.0,200.0,0.0,inf,1.0
Poland,Ukraine,medical,15,0.0,200.0,0.0,inf,1.0
Poland,Ukraine,medical,16,0.0,200.0,0.0,inf,1.0
Poland,Ukraine,medical,17,0.0,200.0,0.0,inf,1.0
Poland,Ukraine,medical,18,0.0,200.0,0.0,inf,1.0
Poland,Ukraine,medical,19,0.0,200.0,0.0,inf,1.0
Poland,Ukraine,medical,20,0.0,200.0,0.0,inf,1.0
Poland,Ukraine,medical,21,0.0,200.0,0.0,inf,1.0
Poland,Ukraine,medical,22,0.0,200.0,0.0,inf,1.0
Poland,Ukraine,medical,23,0.0,200.0,0.0,inf,1.0
Poland,Ukraine,medical,24,0.0,200.0,0.0,inf,1.0
Poland,Ukraine,medical,25,0.0,200.0,0.0,inf,1.0
Poland,Ukraine,medical,26,0.0,200.0,0.0,inf,1.0
Poland,Ukraine,medical,27,0.0,200.0,0.0,inf,1.0
Poland,Ukraine,medical,28,0.0,200.0,0.0,inf,1.0
Poland,Ukraine,medical,29,0.0,200.0,0.0,inf,1.0
Poland,Ukraine,medical,30,0.0,200.0,0.0,inf,1.0
Poland,Ukraine,medical,31,0.0,200.0,0.0,inf,1.0
Poland,UnitedState,info_legal,0,0.0,200.0,0.0,inf,1.0
Poland,UnitedState,info_legal,1,0.0,200.0,0.0,inf,1.0
Poland,UnitedState,info_legal,2,0.0,200.0,0.0,inf,1.0
Poland,UnitedState,info_legal,3,0.0,200.0,0.0,inf,1.0
Poland,UnitedState,info_legal,4,0.0,200.0,0.0,inf,1.0
Poland,UnitedState,info_legal,5,0.0,200.0,0.0,inf,1.0
Poland,UnitedState,info_legal,6,0.0,200.0,0.0,inf,1.0
Poland,UnitedState,info_legal,7,0.0,200.0,0.0,inf,1.0
Poland,UnitedState,info_legal,8,0.0,200.0,0.0,inf,1.0
Poland,UnitedState,info_legal,9,0.0,200.0,0.0,inf,1.0
Poland,UnitedState,info_legal,10,0.0,200.0,0.0,inf,1.0
Poland,UnitedState,info_legal,11,0.0,200.0,0.0,inf,1.0
Poland,UnitedState,info_legal,12,0.0,200.0,0.0,inf,1.0
Poland,UnitedState,info_legal,13,0.0,200.0,0.0,inf,1.0
Poland,UnitedState,info_legal,14,0.0,200.0,0.0,inf,1.0
Poland,UnitedState,info_legal,15,0.0,200.0,0.0,inf,1.0
Poland,UnitedState,info_legal,16,0.0,200.0,0.0,inf,1.0
